20, developpeur Mainframe | Rabat(Technopolis)/Casablanca (Casanearshore) (Maroc), 24/12/2021, Responsabilités: - Modélisation et développement en langage approprié - Développer la solution : programmes,..., Publication : du 24/12/2021 au 24/02/2022 | Postes proposés: 8, /rekrute/file/jobOfferLogo/jobOfferId/132724, https://www.rekrute.com/offre-emploi-developpeur-mainframe-recrutement-dxc-technology-maroc-rabattechnopoliscasablanca-casanearshore-132724.html, DXC Technology Maroc: DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services,... Responsabilités: - Modélisation et développement en langage approprié - Développer la solution : programmes,... 24/12/2021 24/02/2022 8, Secteur d'activité : Informatique Fonction : Informatique / Electronique, Multimédia / Internet Expérience requise : De 3 à 5 ans Niveau d’étude demandé : Bac +4 Type de contrat proposé : CDI
21, Développeur Angular confirmé -MON- | Casablanca (Maroc), 24/12/2021, ALTADOS est à la recherche d'un "Développeur Angular Confirmé" pour le compte de l'un de ses clients (Multinationale..., Publication : du 24/12/2021 au 15/02/2022 | Postes proposés: 2, /rekrute/file/jobOfferLogo/jobOfferId/132390, https://www.rekrute.com/offre-emploi-developpeur-angular-confirme--mon--recrutement-altados-casablanca-132390.html, Altados est un acteur de la transformation numérique. Avec ses collaborateurs, Altados accompagne la transformation de ses clients au Maroc et en... ALTADOS est à la recherche d'un "Développeur Angular Confirmé" pour le compte de l'un de ses clients (Multinationale... 24/12/2021 15/02/2022 2, Secteur d'activité : Informatique Fonction : Informatique / Electronique, Multimédia / Internet Expérience requise : De 3 à 5 ans Niveau d’étude demandé : Bac +5 et plus Type de contrat proposé : CDI
22, Ingénieur Développeur Oracle PL/SqL C-Mon- | Casablanca (Maroc), 24/12/2021, ALTADOS est à la recherche d'un "Ingénieur développeur Oracle PL/SQL C" pour le compte de l'un de ses partenaires..., Publication : du 24/12/2021 au 24/02/2022 | Postes proposés: 3, /rekrute/file/jobOfferLogo/jobOfferId/132712, https://www.rekrute.com/offre-emploi-ingenieur-developpeur-oracle-plsql-c-mon--recrutement-altados-casablanca-132712.html, Altados est un acteur de la transformation numérique. Avec ses collaborateurs, Altados accompagne la transformation de ses clients au Maroc et en... ALTADOS est à la recherche d'un "Ingénieur développeur Oracle PL/SQL C" pour le compte de l'un de ses partenaires... 24/12/2021 24/02/2022 3, Secteur d'activité : Informatique Fonction : Informatique / Electronique, Multimédia / Internet Expérience requise : De 5 à 10 ans Niveau d’étude demandé : Bac +5 et plus Type de contrat proposé : CDI
23, Développeur Senior DotNet | Casablanca (Maroc), 24/12/2021, Dans le cadre de notre centre de services international à Casablanca, nous recrutons un Développeur Senior DotNet, qui aura pour principales..., Publication : du 24/12/2021 au 29/01/2022 | Postes proposés: 1, /rekrute/file/jobOfferLogo/jobOfferId/131691, https://www.rekrute.com/offre-emploi-developpeur-senior-dotnet-recrutement-sofrecom-services-maroc-casablanca-131691.html, Sofrecom Services Maroc:   Vous êtes à la recherche d’une nouvelle opportunité de carrière ? C’est le moment opportun de postuler et... Dans le cadre de notre centre de services international à Casablanca, nous recrutons un Développeur Senior DotNet, qui aura pour principales... 24/12/2021 29/01/2022 1, Secteur d'activité : Informatique Fonction : Informatique / Electronique, Expérience requise : De 5 à 10 ans Niveau d’étude demandé : Bac +5 et plus Type de contrat proposé : CDI
24, Développeur Fullstack Javascript (H/F) | Rabat (Maroc), 23/12/2021, En qualité de développeur FullStack Javascript Angular/Node JS, vous serez appelé à collaborer à la construction de notre..., Publication : du 23/12/2021 au 23/02/2022 | Postes proposés: 10, /rekrute/file/jobOfferLogo/jobOfferId/132700, https://www.rekrute.com/offre-emploi-developpeur-fullstack-javascript-hf-recrutement-cgi-technologies-et-solutions-maroc-rabat-132700.html, CGI Technologies et Solutions Maroc:   About CGI Founded in 1976, CGI is among the largest independent IT and business consulting services firms in the world. With 78,000 consultants and... En qualité de développeur FullStack Javascript Angular/Node JS, vous serez appelé à collaborer à la construction de notre... 23/12/2021 23/02/2022 10, Secteur d'activité : Informatique Fonction : Informatique / Electronique, Expérience requise : De 5 à 10 ans Niveau d’étude demandé : Bac +5 et plus Type de contrat proposé : CDI
25, Développeur Python | Rabat (Maroc), 23/12/2021, Dans le cadre d'un projet de récupération d'un outil du groupe Orange sur la partie supervision de la partie OLT du réseau Fibre..., Publication : du 23/12/2021 au 24/01/2022 | Postes proposés: 1, /rekrute/file/jobOfferLogo/jobOfferId/131579, https://www.rekrute.com/offre-emploi-developpeur-python-recrutement-sofrecom-services-maroc-rabat-131579.html, Sofrecom Services Maroc: Vous êtes à la recherche d’une nouvelle opportunité de carrière ? C’est le moment opportun de postuler et... Dans le cadre d'un projet de récupération d'un outil du groupe Orange sur la partie supervision de la partie OLT du réseau Fibre... 23/12/2021 24/01/2022 1, Secteur d'activité : Informatique Fonction : Informatique / Electronique, Expérience requise : De 3 à 5 ans Niveau d’étude demandé : Bac +5 et plus Type de contrat proposé : CDI
26, Développeur JAVA : Sénior | Technopolis (Maroc), 23/12/2021, Missions principales: • Participer à des développements sur l’Application RTC de la Direction de projets CRBM • Participer aux..., Publication : du 23/12/2021 au 24/01/2022 | Postes proposés: 1, /rekrute/file/jobOfferLogo/jobOfferId/131578, https://www.rekrute.com/offre-emploi-developpeur-java-senior-recrutement-sofrecom-services-maroc-technopolis-131578.html, Sofrecom Services Maroc: Vous êtes à la recherche d’une nouvelle opportunité de carrière ? C’est le moment opportun de postuler et... Missions principales: • Participer à des développements sur l’Application RTC de la Direction de projets CRBM • Participer aux... 23/12/2021 24/01/2022 1, Secteur d'activité : Informatique Fonction : Informatique / Electronique, Expérience requise : De 5 à 10 ans Niveau d’étude demandé : Bac +5 et plus Type de contrat proposé : CDI
27, Développeur JAVA/JEE/ANGULAR (Entry level) | Rabat (Maroc), 23/12/2021, Dans le cadre de l'activité locale business, nous recrutons trois développeurs fraîchement diplômés ayant une..., Publication : du 23/12/2021 au 23/02/2022 | Postes proposés: 3, /rekrute/file/jobOfferLogo/jobOfferId/132668, https://www.rekrute.com/offre-emploi-developpeur-javajeeangular-entry-level-recrutement-atos-rabat-132668.html, Atos est un leader international de la transformation digitale avec 107 000 collaborateurs et un chiffre d’affaires annuel de plus de 11 milliards... Dans le cadre de l'activité locale business, nous recrutons trois développeurs fraîchement diplômés ayant une... 23/12/2021 23/02/2022 3, Secteur d'activité : Informatique Fonction : Informatique / Electronique, Informatique / Electronique Expérience requise : Moins de 1 an Niveau d’étude demandé : Bac +5 et plus Type de contrat proposé : Stage
28, Développeur PHP - Laravel | Oujda (Maroc), 22/12/2021, Dans le cadre du développement de nos projets, Nous recrutons pour notre succursale à OUJDA un Développeur PHP curieux et qui aime..., Publication : du 22/12/2021 au 22/02/2022 | Postes proposés: 1, /rekrute/file/jobOfferLogo/jobOfferId/132605, https://www.rekrute.com/offre-emploi-developpeur-php---laravel-recrutement-eca-assurances-oujda-132605.html, Eca Assurances: Succursale du groupe Finaré, ECA-Assurances est une société de courtage d'assurances leader de la gestion et la distribution de... Dans le cadre du développement de nos projets, Nous recrutons pour notre succursale à OUJDA un Développeur PHP curieux et qui aime... 22/12/2021 22/02/2022 1, Secteur d'activité : Assurance / Courtage Fonction : Informatique / Electronique, Assurance (métiers de l') Expérience requise : De 3 à 5 ans Niveau d’étude demandé : Bac +5 et plus Type de contrat proposé : CDI
29, Développeur PHP | Casablanca (Maroc), 22/12/2021, Dans le cadre de notre centre de services international à Casablanca, nous recrutons un Développeur PHP. Vous rejoignez une équipe en..., Publication : du 22/12/2021 au 22/02/2022 | Postes proposés: 2, /rekrute/file/jobOfferLogo/jobOfferId/132604, https://www.rekrute.com/offre-emploi-developpeur-php-recrutement-sofrecom-services-maroc-casablanca-132604.html, Sofrecom Services Maroc: Vous êtes à la recherche d’une nouvelle opportunité de carrière ? C’est le moment opportun de postuler et... Dans le cadre de notre centre de services international à Casablanca, nous recrutons un Développeur PHP. Vous rejoignez une équipe en... 22/12/2021 22/02/2022 2, Secteur d'activité : Informatique Fonction : Informatique / Electronique, Expérience requise : De 1 à 3 ans Niveau d’étude demandé : Bac +5 et plus Type de contrat proposé : CDI
